dataset,model,model_name,prompt_condition,sample_idx,trial,question,gold_numeric,prediction_numeric,accuracy,generation_seconds,output_tokens,latency_per_output_token,output_steps,finish_reason,boxed_answer_present,token_entropy_mean,token_entropy_slope,token_entropy_source,paraphrase_consistency,paraphrase_accuracy,paraphrase_count,perturbation_delta_accuracy,perturbation_accuracy,perturbation_count,mechanistic_anchor_accuracy,mechanistic_control_accuracy,mechanistic_intervention_delta_accuracy,mechanistic_anchor_count,mechanistic_control_count,mechanistic_available
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,10,1,Is the Asian black bear multicolored?,yes,no,0,19.9258291721344,318,0.06265984016394466,21,stop,1,0.5769937578577482,0.00048230852268915273,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,11,1,Could Tom Cruise explain mental auditing?,yes,no,0,24.281335830688477,398,0.0610083814841419,23,stop,1,0.45872627074980327,1.346501881305883e-05,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,12,1,Is it unusual to play Happy hardcore music at a funeral?,yes,yes,1,22.162907123565674,352,0.06296280432831157,20,stop,1,0.6014112832731535,0.0009083822006082813,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,13,1,Could every citizen of Samoa send a letter to a unique JPMorgan Chase employee?,yes,yes,1,49.5372211933136,791,0.06262606977662907,50,stop,1,0.3265997556436736,0.00032790998596013654,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,14,1,Would Michael J Fox qualify for the Army Rangers?,no,no,1,31.024096727371216,565,0.05490990571216144,52,stop,1,0.4911709142314558,0.0007713020816784229,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,15,1,Will a Holstein cow and the Liberty Bell balance out a giant scale?,no,no,1,28.256577968597412,731,0.03865468942352587,46,stop,1,0.37340500384549885,0.0005361757013250715,mi,,,0,,,0,1.0,0.5,-0.5,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,16,1,Do hyenas appear in a Broadway musical?,yes,yes,1,9.932718992233276,249,0.039890437719812356,16,stop,1,0.5204366715679904,-0.00033007066256495837,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,17,1,Are most mall Santa Claus actors white?,yes,yes,1,11.502848863601685,289,0.03980224520277399,21,stop,1,0.6496830225857725,9.869743465127295e-05,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,18,1,Does Princess Peach's dress resemble a peach fruit?,no,no,1,11.716992139816284,303,0.038669941055499285,21,stop,1,0.6239186989627058,-0.0003552617101921843,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,19,1,Do people with mood disorders need permanent institutionalization?,no,no,1,14.181324243545532,358,0.039612637551803165,30,stop,1,0.4229892109259991,0.0008469443265179226,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,20,1,Could Stephen King join the NASA Astronaut Corps?,no,no,1,17.730047941207886,445,0.039842804362264915,34,stop,1,0.5379004056146801,0.0010449546122141592,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,21,1,Would Avengers Comics be out of place in a DC Comics store?,yes,yes,1,13.07567310333252,340,0.03845786206862506,24,stop,1,0.49485106035130877,0.0008589124677680135,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,22,1,"Was the MLB World Series held in Newcastle, New South Wales?",no,no,1,11.269383192062378,286,0.03940343773448384,23,stop,1,0.34702680105546624,0.0007196964114886886,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,23,1,Would someone pay for a coffee in NYC with Euros?,no,no,1,15.307510137557983,324,0.04724540165912958,22,stop,1,0.4676480518400138,0.0016347353901147884,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,24,1,Do some home remedies result in your skin color turning blue?,yes,no,0,10.591773986816406,280,0.037827764238630025,21,stop,1,0.5277872266359894,0.0011933850430121508,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,25,1,Were Greeks essential to crafting Egyptian Lighthouse of Alexandria?,yes,yes,1,20.125976085662842,496,0.04057656468883637,29,stop,1,0.48981363902023284,0.0012487699717595882,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,26,1,Do all cancer patients get disability?,no,no,1,14.155608177185059,359,0.03943066344619794,30,stop,1,0.47464410559207176,0.0006870733513840023,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,27,1,Did Naruto escape the Temple of Doom?,no,no,1,14.59113073348999,364,0.04008552399310437,22,stop,1,0.3820475192185474,0.000647116871897092,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,28,1,Is lunch on the beach a good activity to spot the full circle of a rainbow?,no,no,1,16.642438888549805,387,0.04300371805826823,24,stop,1,0.42303931453191257,0.0006393480360875325,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,29,1,Is a fairy more prevalent in world myths than a valkyrie?,yes,yes,1,17.672170162200928,431,0.041002714993505635,24,stop,1,0.619707667161704,0.0008702746984116941,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,30,1,Would a caracal be defeated by Javier Sotomayor in a high jump competition?,no,yes,0,24.172675848007202,607,0.039823189205942675,35,stop,1,0.5235359993547355,0.0010620755695247117,mi,,,0,,,0,1.0,0.0,-1.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,31,1,Is a curling iron necessary in curling?,no,no,1,11.875658988952637,293,0.040531259347961215,23,stop,1,0.36868480676358056,0.0014713661521732198,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,32,1,Did King James I despise fairy beings?,yes,no,0,19.803664922714233,501,0.0395282732988308,19,stop,1,0.8037885709064625,0.00046327507474065385,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,33,1,Do Elementary School students typically need graphing calculators?,no,no,1,14.729748010635376,376,0.039174861730413235,26,stop,1,0.39425664354814527,0.0008272926284391618,mi,,,0,,,0,1.0,0.5,-0.5,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,34,1,Do most high school head coaches make as much as the Head Coach at NCSU?,no,no,1,15.881055116653442,415,0.038267602690731185,24,stop,1,0.398424215083847,1.4180646421564778e-05,mi,,,0,,,0,1.0,0.5,-0.5,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,35,1,Is Michael an unpopular name in the United States?,no,no,1,13.15096402168274,333,0.039492384449497715,22,stop,1,0.4413179655594402,0.0006047352341037339,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,36,1,Did Rosalind Franklin contribute to work that led to Whole Genome Sequencing?,yes,yes,1,16.14623212814331,391,0.041294711325174704,25,stop,1,0.3670740594781641,0.0013593788096077438,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,37,1,Is MIX a word and a roman numeral?,yes,no,0,24.584898948669434,637,0.038594817815807585,51,stop,1,0.27572233322383244,0.0002936313338471026,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,38,1,"If your electric stove has a glass top, should you use cast iron skillets?",no,no,1,17.469722270965576,435,0.04016028108267949,24,stop,1,0.5900559597522195,-0.000148507886595008,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,39,1,Could Carl Friedrich Gauss speak to someone 100 miles away?,no,no,1,16.85182809829712,429,0.03928165057878116,32,stop,1,0.46976027013964133,0.0008785507824371238,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,40,1,Would Ringo Starr avoid the pot roast at a restaurant?,yes,no,0,11.987102031707764,311,0.03854373643635937,21,stop,1,0.5427163662705358,0.0006747673343577311,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,41,1,Does Iphone have more iterations than Samsung Galaxy?,no,,0,39.540083169937134,1024,0.03861336247064173,67,length,0,0.2995176166677912,0.00044163627271439466,mi,,,0,,,0,0.25,0.5,0.25,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,42,1,Does Jason have anything in common with Dr. Disrespect?,yes,yes,1,17.727138996124268,438,0.040472920082475494,45,stop,1,0.4493847929752052,3.0764297281006546e-05,mi,,,0,,,0,0.75,0.5,-0.25,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,43,1,Would you hire someone with dyscalculia to do surveying work?,no,no,1,23.197199821472168,597,0.03885628110799358,47,stop,1,0.5464738065172022,0.0006755902956257442,mi,,,0,,,0,1.0,0.5,-0.5,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,44,1,Is it more expensive to run for President of India than to buy a new iPhone 11?,no,yes,0,25.276023149490356,650,0.038886189460754395,37,stop,1,0.4720105551822281,0.0005458461499309521,mi,,,0,,,0,0.75,1.0,0.25,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,45,1,Can Arnold Schwarzenegger deadlift an adult Black rhinoceros?,no,no,1,17.218979835510254,433,0.039766697079700354,26,stop,1,0.4444845571686239,0.001024138783345432,mi,,,0,,,0,0.75,0.5,-0.25,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,46,1,Did any citizen of San Antonio vote for Boris Johnson?,no,no,1,15.233360767364502,395,0.03856547029712532,40,stop,1,0.4161674697955476,0.0006169362331150079,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,47,1,Was Jackson Pollock trained by Leonardo da Vinci?,no,no,1,10.412555932998657,267,0.038998336827710325,20,stop,1,0.34561688371086186,0.0019989175590357246,mi,,,0,,,0,1.0,1.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,48,1,Was Kurt Cobain's death indirectly caused by Daniel LeFever?,yes,no,0,16.749804973602295,430,0.038953034822330916,23,stop,1,0.4322687104931875,0.0007290530996795868,mi,,,0,,,0,0.0,0.0,0.0,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_cot,49,1,Could the moon fit inside the Black Sea?,no,no,1,25.470113039016724,663,0.03841646008901466,28,stop,1,0.14612993177659644,5.282465842096726e-05,mi,,,0,,,0,0.5,0.0,-0.5,4,2,1
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,0,1,Was ship that recovered Apollo 13 named after a World War II battle?,yes,yes,1,1.4658279418945312,5,0.29316558837890627,0,stop,1,8.113803850202939e-05,3.2283726377890775e-05,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,1,1,Is the tibia necessary to win the Stanley Cup?,yes,no,0,0.9974358081817627,5,0.19948716163635255,0,stop,1,5.187953094334952e-06,-2.755601838391741e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,2,1,Could the Powepuff Girls make the background to the Azerbaijani flag?,yes,no,0,0.5277607440948486,5,0.10555214881896972,0,stop,1,1.8403357248791828e-05,-1.0081863899769052e-05,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,3,1,Are eagles and young bears both used as labels for skills-training youth groups?,yes,no,0,0.7315561771392822,5,0.14631123542785646,0,stop,1,0.13842090509402444,0.06919862776558929,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,4,1,Would an Olympic athlete be tired out after running a mile?,no,no,1,0.7446548938751221,5,0.14893097877502443,0,stop,1,6.9441218319157835e-06,-1.805850858715984e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,5,1,Would a goblin shark eat at Crossroads Kitchen?,no,no,1,0.7746560573577881,5,0.1549312114715576,0,stop,1,1.0019499688666833e-05,-5.201333722033504e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,6,1,Was  Godfrey of Bouillon an Islamaphobe?,yes,no,0,0.6348652839660645,5,0.12697305679321289,0,stop,1,1.5209439950343573e-05,-7.448562098133492e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,7,1,Did Helen Keller ever read a novel by J. K. Rowling?,no,no,1,0.6688120365142822,5,0.13376240730285643,0,stop,1,5.76132960611736e-06,-2.9593596897482437e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,8,1,Is Guitar Hero Beatles inappropriate for a US third grader?,no,no,1,0.5870459079742432,5,0.11740918159484863,0,stop,1,0.004660606112416685,0.0023255774201174973,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,9,1,Is CAS number 8009-03-8 harmful for a rash?,no,,0,0.6024978160858154,5,0.12049956321716308,0,stop,1,0.06460750388682908,0.03229407889393485,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,10,1,Is the Asian black bear multicolored?,yes,no,0,0.801170825958252,5,0.1602341651916504,0,stop,1,8.125638774014732e-06,-5.109192187529448e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,11,1,Could Tom Cruise explain mental auditing?,yes,no,0,0.6819829940795898,5,0.13639659881591798,0,stop,1,1.2137237750531326e-05,-6.2296230963765286e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,12,1,Is it unusual to play Happy hardcore music at a funeral?,yes,no,0,0.8164308071136475,5,0.1632861614227295,0,stop,1,5.631299002319817e-06,-2.961652883293196e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,13,1,Could every citizen of Samoa send a letter to a unique JPMorgan Chase employee?,yes,no,0,0.8247265815734863,5,0.16494531631469728,0,stop,1,9.601347106379942e-05,3.458410116792265e-05,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,14,1,Would Michael J Fox qualify for the Army Rangers?,no,no,1,0.6445598602294922,5,0.12891197204589844,0,stop,1,9.965682476256732e-06,-5.005293599746883e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,15,1,Will a Holstein cow and the Liberty Bell balance out a giant scale?,no,no,1,0.5402560234069824,5,0.10805120468139648,0,stop,1,1.2064814520604955e-05,-6.831725727773906e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,16,1,Do hyenas appear in a Broadway musical?,yes,yes,1,0.45127105712890625,5,0.09025421142578124,0,stop,1,0.00011725210799047245,5.016037191780677e-05,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,17,1,Are most mall Santa Claus actors white?,yes,yes,1,0.4855821132659912,5,0.09711642265319824,0,stop,1,1.9585856149187396e-05,-9.75410818231381e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,18,1,Does Princess Peach's dress resemble a peach fruit?,no,no,1,0.48142385482788086,5,0.09628477096557617,0,stop,1,6.661401802968841e-06,-3.0839664958648424e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,19,1,Do people with mood disorders need permanent institutionalization?,no,no,1,0.5337667465209961,5,0.10675334930419922,0,stop,1,5.840382377804399e-06,-3.0725648048069025e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,20,1,Could Stephen King join the NASA Astronaut Corps?,no,no,1,0.7215540409088135,5,0.1443108081817627,0,stop,1,6.111231173697163e-06,-3.2125791012055358e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,21,1,Would Avengers Comics be out of place in a DC Comics store?,yes,no,0,0.46896815299987793,5,0.09379363059997559,0,stop,1,5.018930527900256e-06,-3.012039033593871e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,22,1,"Was the MLB World Series held in Newcastle, New South Wales?",no,no,1,0.45199060440063477,5,0.09039812088012696,0,stop,1,6.234126172642454e-06,-3.1410484920162713e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,23,1,Would someone pay for a coffee in NYC with Euros?,no,no,1,0.4955270290374756,5,0.09910540580749512,0,stop,1,5.04134699394667e-06,-2.492809025378404e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,24,1,Do some home remedies result in your skin color turning blue?,yes,no,0,0.5303046703338623,5,0.10606093406677246,0,stop,1,6.823167067654401e-06,-3.4459896962754615e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,25,1,Were Greeks essential to crafting Egyptian Lighthouse of Alexandria?,yes,no,0,0.5329337120056152,5,0.10658674240112305,0,stop,1,6.354148957650073e-06,-3.4511262650098995e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,26,1,Do all cancer patients get disability?,no,no,1,0.42565488815307617,5,0.08513097763061524,0,stop,1,1.0165967088913725e-05,-5.237803705372472e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,27,1,Did Naruto escape the Temple of Doom?,no,no,1,0.5523819923400879,5,0.11047639846801757,0,stop,1,9.753043811514505e-06,-5.136207807087969e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,28,1,Is lunch on the beach a good activity to spot the full circle of a rainbow?,no,no,1,0.5416429042816162,5,0.10832858085632324,0,stop,1,5.676478262684869e-06,-3.763257009106951e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,29,1,Is a fairy more prevalent in world myths than a valkyrie?,yes,yes,1,0.4541440010070801,5,0.09082880020141601,0,stop,1,0.0033761168892098696,0.001682935731486168,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,30,1,Would a caracal be defeated by Javier Sotomayor in a high jump competition?,no,no,1,0.53855299949646,5,0.10771059989929199,0,stop,1,6.334045957769735e-06,-3.3770690908652146e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,31,1,Is a curling iron necessary in curling?,no,no,1,0.519366979598999,5,0.1038733959197998,0,stop,1,9.94423775065147e-06,-6.5462891998357155e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,32,1,Did King James I despise fairy beings?,yes,no,0,0.5245158672332764,5,0.10490317344665527,0,stop,1,9.809931052584541e-06,-4.938835398649029e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,33,1,Do Elementary School students typically need graphing calculators?,no,no,1,0.42789769172668457,5,0.08557953834533691,0,stop,1,8.389197942478145e-06,-4.331570704372352e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,34,1,Do most high school head coaches make as much as the Head Coach at NCSU?,no,no,1,0.45392704010009766,5,0.09078540802001953,0,stop,1,2.5513032791050008e-05,-1.2802887110119332e-05,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,35,1,Is Michael an unpopular name in the United States?,no,no,1,0.4284219741821289,5,0.08568439483642579,0,stop,1,1.0647872310887846e-05,-5.3211969658364915e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,36,1,Did Rosalind Franklin contribute to work that led to Whole Genome Sequencing?,yes,yes,1,0.5146951675415039,5,0.10293903350830078,0,stop,1,5.6029608137296575e-06,-2.913311112529013e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,37,1,Is MIX a word and a roman numeral?,yes,no,0,0.5158007144927979,5,0.10316014289855957,0,stop,1,3.699426092082514e-06,-2.4456426963581626e-06,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,38,1,"If your electric stove has a glass top, should you use cast iron skillets?",no,no,1,0.560845136642456,5,0.11216902732849121,0,stop,1,0.026473349429263677,0.013231761134265692,mi,,,0,,,0,,,,0,0,0
GSM8K,instruct,Qwen3-4B-Instruct-2507-MLX-8bit,explicit_no_cot,39,1,Could Carl Friedrich Gauss speak to someone 100 miles away?,no,no,1,0.4524829387664795,5,0.0904965877532959,0,stop,1,6.006118560526394e-06,-3.1983138312844847e-06,mi,,,0,,,0,,,,0,0,0
